Category,Headline,SubHeading
OL,Sara Slotts karriere slutter med styrt i OL-semifinale,"OL-sølvvinder fra 2016 Sara Slott Petersen lå med fremme, men snublede i en hæk i semifinalen ved OL i Tokyo"
OL,Transkvinde ude af OL,Den 43-årige Laurel Hubbard har fået kritik for at have fysiske fordele efter at have levet 35 år som mand
OL,Banelandstræner efter OL-rekord: - Vi kørte dårligt,"Der er plads til forbedring trods olympisk rekord i kvalifikationen, mener banelandstræner Casper Jørgensen"
OL,Sagosen skændtes med stjerne – måtte skilles ad efter kampen,"Selvom Norge vandt med tre mål over Frankrig, var Sander Sagosen i diskussion efter kampen"
OL,"I dag kan transkønnet vinde OL-medalje, og det er ikke i orden, lyder kritikken","Selvom Laurel Hubbard har været gennem et kønsskifte, har hun stadig biologiske fordele, siger idrætsforsker"
OL,Danmark smadrer olympisk rekord,Danmarks banelandshold skal møde Storbritannien i semifinalen i disciplinen 4000 meters holdforfølgelsesløb
OL,Nu stiller superstjerne op efter stribevis af afbud,TV-seere verden over kan igen glæde sig til at se en af verdens bedste gymnaster i aktion
OL,Axelsen står i ”fuldstændig fantastisk position” – og nu skal guldet med hjem,Chen Long har slået Viktor Axelsen hele 14 gange tidligere i karrieren. Mandag mødes de to i den største kamp af dem alle
OL,Norsk profil skal opereres inden Danmark-brag,"En af det norske landsholds nøglespillere, Christian O'Sullivan, bliver nok ikke klar til OL-kvartfinale"
OL,"Rindom vil ikke afvise, at hun går efter OL-guld i 2024","Kroppen har det godt, og derfor vil Anne-Marie Rindom bestemt ikke afvise, at hun kommer til at jagte endnu en guldmedalje ved OL i 2024"
OL,Vejret udsætter dansk medaljechance,Sejlerne Jonas Warrer og Jakob Precht skal tidligst tirsdag kæmpe for medalje i 49'eren
OL,Hendes masker stjæler fokus ved OL - og det er helt efter planen,Kuglestødsfænomenet Raven Saunders har været igennem en svær periode efter sit gennembrud i 2016. Nu har hun lært at finde ro og kontrollere sig selv
OL,Nikolaj Jacobsen har truffet beslutning om afgørende udskiftning,Der er gode nyheder for Danmarks herrelandshold i håndbold. Lasse Andersson er nemlig klar til at spille igen
OL,Emma Aastrand stryger sikkert i semifinalen,Emma Aastrand Jørgensen er videre til semifinalerne ved OL i Tokyo efter en sikker sejr i sit indledende heat
OL,"Nadal langer ud efter '""mærkelig"" Djokovic-opførsel",Novak Djokovic var rasende og smadrede en ketsjer efter sit OL-exit. Det giver Rafael Nadal ikke meget for
OL,Rørende billeder: Konkurrenter får lov til at dele OL-guldet,"Der blev skrevet OL-historie i mændenes højdespringskonkurrence, hvor der blevet fundet to vindere"
OL,OL-sprinter ville ikke sendes hjem og søgte hjælpe hos politiet i lufthavnen,"Krystsina Tsimanouskaya blev beordret til Hviderusland, men fik hjælp af politiet i lufthavnen, hævder hun"
OL,Svensk ekspert kalder Danmark for et feriehold,"Danmark lignede et ""feriehold"" i opgøret mod Sverige, lyder det fra svensk ekspert, der langt fra var imponeret over den danske indsats"
OL,- Hvor er det fantastiske skudrepertoire blevet af?,TV 2 SPORTs håndboldekspert Bent Nyegaard giver karakterer til Danmarks spillere efter nederlaget til Sverige
OL,Rørt Rindom måtte tørre tårer væk under takketale,"Anne-Marie Rindom brugte sin takketale på at fremhæve hele det hold, der er omkring hende"
OL,Afvist protest sender danskere ud af bronzekamp,"Lin Ea Cenholt og Christian Lübeck kan ikke længere hente metal i Nacra 17-båden, efter at protest er afvist"
OL,Jacobsen er mere træt end bekymret over dansk nederlag,"Et energiforladt dansk landshold tabte den sidste gruppekamp ved OL mod Sverige, men landstræneren er ikke bekymret"
OL,Danmark taber til Sverige - holder fast i førsteplads,"Danmark tabte til Sverige, men holder fast i førstepladsen og skal møde Norge i OL-kvartfinalen"
OL,- Hun er ved at blive en levende legende for øjnene af os,"Anne-Marie Rindom har med flid, en legende tilgang til sporten og højt humør udviklet sig fra ung, uprøvet sejler til en af verdens allerbedste"
OL,Italiener er klodens hurtigste mand,Usain Bolts efterfølger er fundet. Lamont Marcell Jacobs vandt 100–meterfinalen
OL,Rindom fik opkald fra kæresten: - Ville ønske han var her,"Anne-Marie Rindom glæder sig over sin OL-guldmedalje, men ville ønske, at hun kunne fejre den med flere"
OL,Dansker piner sig syv kilo ned i vægt før OL-debut,Fredrik Bjerrehuus har i to måneder tørstegt maden og undgået for mange kalorier for at nå ned i vægt til OL
OL,"- Axelsen vidste ikke, hvordan han skulle spille mod mig","Kevin Cordon viste flot spil, men i sidste ende var det Viktor Axelsen, der kunne gå sejrrigt fra OL-semifinalen"
OL,Hest aflivet efter OL-konkurrence,Hesten Jet Set er blevet aflivet efter søndagens terrænridt ved OL i Tokyo
OL,Rindom havde en defekt i guldjagt - vandet kunne ikke komme ud,"Sejleren Anne-Marie Rindom kæmpede sig søndag til en OL-guldmedalje, men vejen dertil var ikke ligefrem nem"
OL,Rindom fik kronprinsen i røret efter guldtriumf,"Anne-Marie Rindom er lykkelig over, at hun kunne stå for presset i medaljesejladsen ved OL"
OL,"Familien Rindom tog på ferie samme sted i 20 år, så datteren kunne træne: - Jeg er så stolt","Kort efter Anne-Marie Random var kommet på land, ringede Kronprins Frederik til hende for at lykønske med guldet"
OL,"Danmark vil gerne vinde gruppen, men ikke for enhver pris",Danmark kan tåle at tabe med fire til Sverige i den sidste gruppekamp og stadig slutte på førstepladsen
OL,"- Jeg er fuldstændig oppe at køre, siger Rindom","Anne-Marie Rindom sikrede Danmark den første guldmedalje ved dette OL, da hun søndag sejlede sig til en førsteplads i Laser Radial-klassen"
OL,Anne-Marie Rindom vinder OL-guld,"Anne-Marie Rindom gik ind til det sidste sejlads med en føring, men det var flere gange tæt på at glippe"
OL,Axelsen besejrer sensation og er i finalen,"Viktor Axelsen er nu sikker på at kunne rejse hjem fra Tokyo med en medalje i bagagen. Spørgsmålet er bare, om det skal være guld eller sølv"
OL,- Jeg vågnede op i nat med hjertebanken,Den danske badmintonstjerne Viktor Axelsen slog OL-sensationen Kevin Cordon fra Guatemala i to sæt i semifinalen
OL,Blume og kæresten i intenst kram - begge vandt medalje på 10 minutter,Inden for ti minutter lykkedes det kæresteparret Pernille Blume og franske Florent Manaudou at vinde to OL-medaljer til præmiehylden derhjemme
OL,Medaljevindere får frataget adgangskort til OL,"To atleter fra Georgien er blevet sendt hjem, efter at de fejrede medalje i judo ved at lege turister i Tokyo"
OL,Simone Biles dropper endnu en OL-finale,Simone Biles har nu opgivet at deltage i øvelser på gulv. Hun kan fortsat nå bomkonkurrencen
OL,"Lettet Blume troede, medaljen var væk: - Jeg er virkelig stolt","Pernille Blume svømmede sin langsomste tid ved OL, men formåede alligevel at vinde en medalje"
