Category,Headline,SubHeading
Boksning,Tyson og Kessler er blevet gladere efter karrierestop,"Mike Tyson er på besøg i København med Mikkel Kessler, og begge savner på ingen måde slagene i ringen"
Boksning,Britisk boksestjerne knockouter russer og beholder VM-titler,"Anthony Joshua stoppede Alexander Povetkin i syvende omgang i en kamp, hvor der var fire VM-titler på spil"
Boksning,Bokseverdensmester går i dopingfælden kort før titelforsvar,"En uge før sit titelforsvar i Köln er verdensmesteren i sværvægt, Manuel Charr, blevet testet positiv for doping"
Boksning,Floyd Mayweather annoncerer stor comeback-kamp,"Floyd Mayweather skriver på Instagram, at han skal bokse mod Manny Pacquiao senere i år"
Boksning,"Skandale før boksebrag: Modstander pludselig væk under påskud af ""nonsens""",Sarah Mahfoud skulle have bokset mod franske Stephanie Ducastel lørdag aften. Men ved fredagens indvejning udeblev Ducastel uden forklaring
Boksning,Dansk bokser er verdensmester igen,Dina Thorslund er WBO-verdenmester efter en sejr på point mod en mexicansk modstander
Boksning,"- Min bedste kamp nogensinde var et nederlag, siger Brian Nielsen","Brian Nielsen var måske ikke den bedste danske bokser, men en af de mest populære. Han er derfor blevet optaget i Hall of Fame"
Boksning,Brian Nielsen optages i Hall of Fame,"Brian Nielsen var måske ikke den bedste danske bokser, men en af de mest populære. Han optages i Hall of Fame"
Boksning,Mexicaner truer dansk bokser med krig før titelkamp,"På lørdag kæmper Dina Thorslund om VM-titlen hos WBO, når mexicanske Yessica Munoz venter i Struer"
Boksning,Patrick Nielsen tæt på revanchekamp mod tysk stjerne,Danske boksefans kan formentlig se frem til et efterårsbrag. En ny kamp mellem Patrick Nielsen og Arthur Abraham er meget tæt på af falde på plads
Boksning,Boksestjerne sætter VM-titler på spil mod russer,"Anthony Joshua møder til september russeren Alexander Povetkin i en kamp, hvor der er fire VM-titler på spil"
Boksning,Pacquiao vinder titel efter første knockout i ni år,Manny Pacquiao kan igen kalde sig mester i vægtklassen weltervægt efter sejr over argentiner
Boksning,Dansk bokser i VM-titelkamp mod mexicaner,Den ubesejrede danske bokser møder mexicanske Yessica Munoz i august i en kamp med en WBO-titel på spil
Boksning,Tidligere sværvægtsmester stopper karrieren efter 16 år,"David Haye indstiller en lang karriere, hvor han blev verdensmester i to vægtklasser"
Boksning,Tidligere verdensmester vinder comeback efter dopingkarantæne,Tyson Fury havde let spil i sin første kamp siden november 2015. Nu skal han bygges op til VM-kampe
Boksning,Bokser er verdens bedst betalte atlet i 2017,"Floyd Mayweather tjente 285 millioner dollar, eller hvad der svarer til cirka 1,8 milliarder kroner, i 2017"
Boksning,Kontrakt underskrevet - dato på plads for årets danske boksebrag,"Lolenga Mock bokser til september den største kamp i år i dansk boksning. Vinder han den, får han en VM-kamp"
Boksning,Mock nærmer sig VM-kamp,"Lolenga Mock har fået ny promotor, efter Mogens Palle fyrede ham under et interview"
Boksning,Patrick Nielsen føler sig bortdømt og vil udsætte karrierestop,Den danske bokser vil have en revanchekamp mod tyske Arthur Abraham i København
Boksning,Patrick Nielsen taber efter 12 omgange til eksverdensmester,"Patrick Nielsen var godt med i de fleste omgange mod Arthur Abraham, men danskeren tabte boksekampen"
Boksning,Patrick Nielsen i topform sætter karrieren på spil,Patrick Nielsen har øget træningsindsatsen og føler sig bedre end nogensinde før potentiel skæbnekamp lørdag
Boksning,Diana Nadim vil være verdens bedste bokser,Fodboldstjernen Nadia Nadims lillesøster skulle fredag have debuteret som professionel bokser
Boksning,Boksestjernen Anthony Joshua udvider bæltesamlingen,Briten er et skridt tættere på verdensdominans i sværvægtsboksning efter at have slået Joseph Parker på point
