Category,Headline,SubHeading
VM fodbold,Ekspert spår tæt bronzekamp: - 60/40,"Mens Marokko kan blive den første afrikanske nation til at vinde VM-medaljer, har Kroatien prøvet det flere gange før"
VM fodbold,Kroatisk landstræner skeptisk over Qatar-dommer,"FIFA har løbet en stor risiko ved at sætte en dommer fra Qatar til at dømme bronzekamp, mener Zlatko Dalic"
VM fodbold,På ét punkt er Mbappé uhørt anonym,"Kylian Mbappé kan rigtig mange ting, men i den defensive del af spillet er han en sjælden gæst"
VM fodbold,"Landstræner forsvarer ""uprofessionel"" beslutning","Marokkos landstræner vil ikke løbe lige så stor en risiko i bronzekampen, som han gjorde i semifinalen"
VM fodbold,"Franske spillere er uenige om, hvem der er verdens bedste spiller","Hvem er verdens bedste fodboldspiller lige nu? Spørgsmålet trænger sig på inden VM-finalen, hvor Messi og Mbappé mødes, og deler den franske lejr"
VM fodbold,Opsigtsvækkende udmelding før bronzekampen,"Marokkos landstræner, Walid Regragui, har svært ved at finde motivationen til lørdagens VM-bronzekamp"
VM fodbold,Flere spillere ramt af sygdom før VM-finalen,"Raphaël Varane og Ibrahima Konaté er de seneste ofre for den virus, der går på omgang i Frankrigs VM-lejr"
VM fodbold,Brasiliansk profil er blevet i Qatar: - Han har ikke lyst til noget som helst,"Skuffelsen har endnu ikke sluppet sit tag i Marquinhos, der brændte det afgørende straffespark"
VM fodbold,Infantino varsler radikal ændring af VM,"Formatet til VM i 2026, hvor historisk mange nationer deltager, kan meget vel blive ændret, fortæller FIFAs præsident"
VM fodbold,Busquets er færdig på landsholdet,Anfører Sergio Busquets stopper på det spanske landshold efter et skuffende VM-exit
VM fodbold,FIFA-præsident afslører store ændringer for klub-VM,Fra 2025 kommer VM for klubhold til at ligne VM for landshold. Det meddeler Fifa-præsident torsdag
VM fodbold,Legende med opråb til engelsk landstræner,"England røg ud af VM efter kvartfinalen, hvor de tabte til Frankrig"
VM fodbold,Kampen om idrættens værdier går i forlænget spilletid,Med fængslinger af politikere og andre i miljøet omkring Europa-Parlamentet er kampen mellem autokrati og demokrati i idrætten gået ind i en ny fase
VM fodbold,Van Gaal føler sig misforstået efter Messi-batalje,Flere argentinske spillere har et horn i siden på Louis van Gaal
